"","Date","Open","High","Low","Close","PercentChange"
"1233","3/5/2018",24471.31,24961,24387.15,24874.76,1.37215411487297
"1234","3/2/2018",24394.91,24592.46,24217.76,24538.06,-0.288187482780669
"1235","3/1/2018",25024.04,25185.35,24442.56,24608.98,-1.67891902258163
"1236","2/28/2018",25485.15,25576.15,25022.42,25029.2,-1.49873888381871
"1237","2/27/2018",25735.78,25800.35,25407.83,25410.03,-1.16393814371237
"1238","2/26/2018",25403.35,25732.8,25398.56,25709.27,1.57755890065543
"1239","2/23/2018",25050.51,25313.91,25028.73,25309.99,1.39212930766495
"1240","2/22/2018",24855.41,25156.72,24854.83,24962.48,0.664172357364251
"1241","2/21/2018",24988.06,25267.99,24792.99,24797.78,-0.668823040487091
"1242","2/20/2018",25124.91,25179.01,24884.19,24964.75,-1.0096600312934
"1243","2/16/2018",25165.94,25432.42,25149.26,25219.38,0.0754354003532569
"1244","2/15/2018",25047.82,25203.95,24809.42,25200.37,1.23277210226448
"1245","2/14/2018",24535.82,24925.95,24490.36,24893.49,1.02692929715164
"1246","2/13/2018",24540.33,24705.72,24421.03,24640.45,0.159260070719927
"1247","2/12/2018",24337.76,24765.16,24290.48,24601.27,1.69638169724979
"1248","2/9/2018",23992.67,24382.14,23360.29,24190.9,1.38488528720738
"1249","2/8/2018",24902.3,24903.68,23849.23,23860.46,-4.1492607463439
"1250","2/7/2018",24892.87,25293.96,24785.44,24893.35,-0.077951990083808
"1251","2/6/2018",24085.17,24946.23,23778.74,24912.77,2.32903073431708
"1252","2/5/2018",25337.87,25520.53,23923.88,24345.75,-4.60488163454666
"1253","2/2/2018",26061.79,26061.79,25490.66,25520.96,-2.5423201310894
"1254","2/1/2018",26083.04,26306.7,26014.44,26186.71,0.14271843434971
"1255","1/31/2018",26268.17,26338.03,26050.98,26149.39,0.278023951475809
"1256","1/30/2018",26198.45,26256.99,26028.42,26076.89,-1.37139610915192
"1257","1/29/2018",26584.28,26608.9,26435.34,26439.48,-0.66585990530009
"1258","1/26/2018",26466.74,26616.71,26425.35,26616.71,0.848413525057405
"1259","1/25/2018",26313.06,26458.25,26259.72,26392.79,0.535842438629725
"1260","1/24/2018",26282.07,26392.8,26106.94,26252.12,0.157606727911109
"1261","1/23/2018",26214.87,26246.19,26143.9,26210.81,-0.0144575923340323
"1262","1/22/2018",26025.32,26215.23,25974.65,26214.6,0.548026750824255
"1263","1/19/2018",25987.35,26071.72,25942.83,26071.72,0.207204218956168
"1264","1/18/2018",26149.55,26153.42,25947.32,26017.81,-0.374641259168354
"1265","1/17/2018",25910.78,26130.45,25865.02,26115.65,1.25147036815615
"1266","1/16/2018",25987.62,26086.12,25702.99,25792.86,-0.0400338097731254
"1267","1/12/2018",25638.39,25810.43,25633.08,25803.19,0.893303663420881
"1268","1/11/2018",25398.6,25575.42,25396.19,25574.73,0.810433783105682
"1269","1/10/2018",25348.13,25404.92,25256.99,25369.13,-0.0656666325268388
"1270","1/9/2018",25312.05,25439.78,25308.41,25385.8,0.406597318356205
"1271","1/8/2018",25308.4,25311.99,25235.41,25283,-0.0508778705772878
"1272","1/5/2018",25114.92,25299.79,25112.01,25295.87,0.880314478927918
"1273","1/4/2018",24964.86,25105.96,24963.27,25075.13,0.611691840524377
"1274","1/3/2018",24850.45,24941.92,24825.55,24922.68,0.397478086739418
"1275","1/2/2018",24809.35,24864.19,24741.7,24824.01,0.423921143142855
"1276","12/29/2017",24849.63,24871.66,24719.22,24719.22,-0.476255470053146
"1277","12/28/2017",24807.21,24839.23,24797.13,24837.51,0.25514343493055
"1278","12/27/2017",24766.52,24789.52,24731.68,24774.3,0.113512331787373
"1279","12/26/2017",24715.84,24778.13,24708.42,24746.21,-0.0317119696728625
"1280","12/22/2017",24764.04,24784.15,24717.51,24754.06,-0.113911991184025
"1281","12/21/2017",24778.26,24850.91,24766.27,24782.29,0.225020372755709
"1282","12/20/2017",24838.09,24852.44,24697.11,24726.65,-0.113513568103085
"1283","12/19/2017",24834.38,24850.11,24715.6,24754.75,-0.151055573930513
"1284","12/18/2017",24739.56,24876.07,24739.56,24792.2,0.569777224650264
"1285","12/15/2017",24585.71,24688.62,24584.44,24651.74,0.583793646817091
"1286","12/14/2017",24631.01,24672.48,24508.66,24508.66,-0.31225811385036
"1287","12/13/2017",24525.19,24666.02,24518.3,24585.43,0.329037576311584
"1288","12/12/2017",24452.96,24552.97,24443.83,24504.8,0.487041146098813
"1289","12/11/2017",24338.11,24389.72,24314.74,24386.03,0.233752418908006
"1290","12/8/2017",24263.26,24330.12,24225.5,24329.16,0.486050419057407
"1291","12/7/2017",24116.6,24262.88,24101.24,24211.48,0.292325351446982
"1292","12/6/2017",24171.9,24229.35,24134.49,24140.91,-0.16430499771718
"1293","12/5/2017",24335.01,24349.74,24155.28,24180.64,-0.450431349462022
"1294","12/4/2017",24424.11,24534.04,24288.19,24290.05,0.241255320018204
"1295","12/1/2017",24305.4,24322.06,23921.9,24231.59,-0.167927703745201
"1296","11/30/2017",24013.8,24327.82,24013.8,24272.35,1.38538253717103
"1297","11/29/2017",23883.26,23959.76,23872.59,23940.68,0.43617596555901
"1298","11/28/2017",23625.19,23849.61,23617.11,23836.71,1.08533305514067
"1299","11/27/2017",23552.86,23638.92,23545.02,23580.78,0.0967400020120445
"1300","11/24/2017",23552.75,23599.18,23551.59,23557.99,0.13521107124064
"1301","11/22/2017",23597.24,23605.77,23507.61,23526.18,-0.274047161545403
"1302","11/21/2017",23500.15,23617.8,23500.15,23590.83,0.685009558124021
"1303","11/20/2017",23370.71,23456.88,23360.58,23430.33,0.308627704827077
"1304","11/17/2017",23433.77,23433.77,23356.01,23358.24,-0.42679880434949
"1305","11/16/2017",23365.34,23492.19,23365.34,23458.36,0.803909368113837
"1306","11/15/2017",23334.59,23344.99,23242.75,23271.28,-0.590316653901188
"1307","11/14/2017",23388.4,23414.08,23271.57,23409.47,-0.128969227421851
"1308","11/13/2017",23367.47,23461.68,23343.34,23439.7,0.0746727144876662
"1309","11/10/2017",23432.71,23452.2,23392.96,23422.21,-0.169338085426864
"1310","11/9/2017",23492.09,23516.74,23310.02,23461.94,-0.430413998682709
"1311","11/8/2017",23542.6,23575,23510.56,23563.36,0.0260217351530762
"1312","11/7/2017",23574.03,23602.12,23484.19,23557.23,0.0374122764924412
"1313","11/6/2017",23533.96,23574.86,23520.75,23548.42,0.0392112048035619
"1314","11/3/2017",23549.59,23557.06,23481.57,23539.19,0.0975070015385112
"1315","11/2/2017",23463.24,23531.38,23350.98,23516.26,0.346703500446554
"1316","11/1/2017",23442.9,23517.71,23388.91,23435.01,0.247120703727201
"1317","10/31/2017",23369.22,23406.35,23334.39,23377.24,0.122062261175549
"1318","10/30/2017",23405.75,23428.75,23327.87,23348.74,-0.364638163298996
"1319","10/27/2017",23419.16,23449.4,23353.16,23434.19,0.142430662804692
"1320","10/26/2017",23380.89,23459.84,23380.89,23400.86,0.306050804433542
"1321","10/25/2017",23431.09,23451.51,23251.11,23329.46,-0.479059592795077
"1322","10/24/2017",23346.78,23485.25,23343.23,23441.76,0.720977435726448
"1323","10/23/2017",23348.95,23368.37,23273.96,23273.96,-0.234347237707495
"1324","10/20/2017",23205.18,23328.84,23201.78,23328.63,0.714888891958914
"1325","10/19/2017",23107.47,23167.24,23052.67,23163.04,0.0234912080699309
"1326","10/18/2017",23087.13,23172.93,23086.75,23157.6,0.696425341255374
"1327","10/17/2017",22952.41,23002.2,22948.23,22997.44,0.176329967033961
"1328","10/16/2017",22892.92,22960.12,22887.12,22956.96,0.372687318662514
"1329","10/13/2017",22876.43,22905.33,22855.93,22871.72,0.134451147300416
"1330","10/12/2017",22854.85,22884.82,22821.13,22841.01,-0.139378976596316
"1331","10/11/2017",22827.65,22872.89,22821.66,22872.89,0.18488279805945
"1332","10/10/2017",22784.76,22850.51,22770.99,22830.68,0.30582920750211
"1333","10/9/2017",22779.73,22803.37,22739.38,22761.07,-0.0553270509320568
"1334","10/6/2017",22762.03,22773.67,22730.85,22773.67,-0.00755201118400679
"1335","10/5/2017",22669.08,22777.04,22655.14,22775.39,0.501949549988439
"1336","10/4/2017",22645.67,22685.94,22632.8,22661.64,0.0882002078468645
"1337","10/3/2017",22564.45,22646.32,22562.9,22641.67,0.37269035713019
"1338","10/2/2017",22423.47,22559.38,22416,22557.6,0.680693538834249
"1339","9/29/2017",22358.47,22405.63,22332.96,22405.09,0.106741372223113
"1340","9/28/2017",22306.83,22394.74,22288.97,22381.2,0.181238644608885
"1341","9/27/2017",22330.93,22371.1,22254.93,22340.71,0.253047882995754
"1342","9/26/2017",22322.03,22369.35,22279.52,22284.32,-0.0527895249794939
"1343","9/25/2017",22320.47,22359.88,22219.11,22296.09,-0.239377993063855
"1344","9/22/2017",22334.07,22364.31,22299.58,22349.59,-0.0431141859536282
"1345","9/21/2017",22414.02,22419.51,22356.55,22359.23,-0.238080471734862
"1346","9/20/2017",22351.38,22413.26,22314.68,22412.59,0.186806014983822
"1347","9/19/2017",22349.7,22386.01,22340.71,22370.8,0.176657479283611
"1348","9/18/2017",22297.92,22355.62,22283.35,22331.35,0.282957777723882
"1349","9/15/2017",22252.44,22275.02,22214.52,22268.34,0.29211637094726
"1350","9/14/2017",22144.96,22216.44,22135.26,22203.48,0.204439173253396
"1351","9/13/2017",22103.47,22158.18,22095.79,22158.18,0.177766846935148
"1352","9/12/2017",22090.56,22134.57,22087.09,22118.86,0.278773035951256
"1353","9/11/2017",21927.79,22067.1,21927.79,22057.37,1.19085466921187
"1354","9/8/2017",21764.43,21846.63,21731.12,21797.79,0.0597205939192502
"1355","9/7/2017",21820.38,21850.01,21745.71,21784.78,-0.104825648259053
"1356","9/6/2017",21815.76,21849.24,21794.07,21807.64,0.249755094741895
"1357","9/5/2017",21912.37,21921.09,21709.63,21753.31,-1.06537514849306
"1358","9/1/2017",21981.77,22038.97,21974.91,21987.56,0.179787772062287
"1359","8/31/2017",21936.01,21985.76,21910.5,21948.1,0.254288811246619
"1360","8/30/2017",21859.76,21914.26,21839.47,21892.43,0.123757338659265
"1361","8/29/2017",21718,21879.22,21673.58,21865.37,0.261229617945367
"1362","8/28/2017",21832.5,21861.49,21767.94,21808.4,-0.0241591625801472
"1363","8/25/2017",21819.08,21906.86,21812.81,21813.67,0.13895902384383
"1364","8/24/2017",21839.9,21870.11,21765.82,21783.4,-0.131532558319715
"1365","8/23/2017",21850.27,21866.66,21808.39,21812.09,-0.400915255738724
"1366","8/22/2017",21739.78,21912.83,21738.13,21899.89,0.903714795830211
"1367","8/21/2017",21671.36,21718.74,21600.34,21703.75,0.134905010540038
"1368","8/18/2017",21724.88,21793.35,21641.63,21674.51,-0.350425020217718
"1369","8/17/2017",21984.74,21984.74,21750.32,21750.73,-1.24468385057437
"1370","8/16/2017",22031.93,22085.71,22002.47,22024.87,0.117641764462811
"1371","8/15/2017",22029.91,22038.92,21971.48,21998.99,0.0240068637806103
"1372","8/14/2017",21945.64,22019.23,21945.64,21993.71,0.619398014120021
"1373","8/11/2017",21883.32,21911.09,21842.74,21858.32,0.0655099498672694
"1374","8/10/2017",21988.2,21988.2,21843.94,21844.01,-0.928354052619893
"1375","8/9/2017",22022.34,22057.19,21996.69,22048.7,-0.165901905970202
"1376","8/8/2017",22095.14,22179.11,22057.29,22085.34,-0.149558603191359
"1377","8/7/2017",22100.2,22121.15,22081.97,22118.42,0.1159200663021
"1378","8/4/2017",22058.39,22092.81,22024.64,22092.81,0.302867961191508
"1379","8/3/2017",22007.58,22044.85,21991.32,22026.1,0.0447851222551941
"1380","8/2/2017",22004.36,22036.1,21967.46,22016.24,0.238208844322887
"1381","8/1/2017",21961.42,21990.96,21940.81,21963.92,0.332554935517229
"1382","7/31/2017",21863.39,21929.8,21861.71,21891.12,0.278557656762536
"1383","7/28/2017",21787.51,21841.18,21756.12,21830.31,0.154886897238334
"1384","7/27/2017",21717.42,21798.47,21687.85,21796.55,0.393993646541551
"1385","7/26/2017",21690.38,21742.7,21683.29,21711.01,0.451478548291493
"1386","7/25/2017",21638.56,21670.62,21577.37,21613.43,0.466040104735853
"1387","7/24/2017",21577.78,21577.78,21496.13,21513.17,-0.310008262253095
"1388","7/21/2017",21591.72,21592.61,21503.78,21580.07,-0.146725535795752
"1389","7/20/2017",21641.54,21661.91,21576.96,21611.78,-0.133867818814048
"1390","7/19/2017",21569.25,21640.75,21565.84,21640.75,0.306006147006245
"1391","7/18/2017",21589.94,21589.94,21471.14,21574.73,-0.254233526832532
"1392","7/17/2017",21633.97,21661.81,21617.66,21629.72,-0.0370648690667345
"1393","7/14/2017",21532.77,21681.53,21521.72,21637.74,0.392751109005722
"1394","7/13/2017",21537.19,21568.72,21512.36,21553.09,0.0972964136402639
"1395","7/12/2017",21467.93,21580.79,21467.93,21532.14,0.574849818324662
"1396","7/11/2017",21410.17,21441.62,21279.3,21409.07,0.00256907063168903
"1397","7/10/2017",21381.23,21446.39,21371.11,21408.52,-0.0271780498488383
"1398","7/7/2017",21354.66,21425.82,21350.72,21414.34,0.442306862463669
"1399","7/6/2017",21423.93,21433.1,21305.38,21320.04,-0.736235908366483
"1400","7/5/2017",21492.83,21505.36,21404.76,21478.17,-0.00512121687563024
"1401","7/3/2017",21392.3,21562.75,21391.71,21479.27,0.60722363806773
"1402","6/30/2017",21348.6,21426.12,21325.08,21349.63,0.294075782295615
"1403","6/29/2017",21487.38,21487.38,21197.08,21287.03,-0.781090870446966
"1404","6/28/2017",21372.36,21478.75,21372.36,21454.61,0.67548353734704
"1405","6/27/2017",21411.19,21440.6,21310.66,21310.66,-0.461896676950237
"1406","6/26/2017",21434.68,21506.21,21381.25,21409.55,0.0691290764654564
"1407","6/23/2017",21380.92,21421.79,21333.89,21394.76,-0.0118239272356568
"1408","6/22/2017",21407.98,21456.47,21394.81,21397.29,-0.0595048208713298
"1409","6/21/2017",21466.39,21492.62,21390,21410.03,-0.266034506692557
"1410","6/20/2017",21521.25,21535.03,21464.24,21467.14,-0.287287048765419
"1411","6/19/2017",21444.75,21528.99,21436.08,21528.99,0.676712052030757
"1412","6/16/2017",21335.93,21384.42,21308.01,21384.28,0.114139111138148
"1413","6/15/2017",21291.69,21367.28,21261.87,21359.9,-0.0685862071546729
"1414","6/14/2017",21342.71,21391.97,21294.09,21374.56,0.216096138166498
"1415","6/13/2017",21256.83,21332.77,21256.83,21328.47,0.437000574975986
"1416","6/12/2017",21259.95,21277.08,21186.15,21235.67,-0.170647100386109
"1417","6/9/2017",21208.96,21305.35,21159.45,21271.97,0.422234737776849
"1418","6/8/2017",21169.76,21265.69,21138.16,21182.53,0.041749926441731
"1419","6/7/2017",21171.57,21189.84,21113.31,21173.69,0.17723122808561
"1420","6/6/2017",21145.48,21180.47,21118.46,21136.23,-0.22568877324628
"1421","6/5/2017",21195.03,21224.41,21168.69,21184.04,-0.10492170011822
"1422","6/2/2017",21142.09,21225.04,21129.56,21206.29,0.29374513459496
"1423","6/1/2017",21030.55,21144.18,20994.22,21144.18,0.645115226347237
"1424","5/31/2017",21048.46,21051.7,20942.57,21008.65,-0.0990039216394883
"1425","5/30/2017",21045.49,21063.62,21009.6,21029.47,-0.241030954048038
"1426","5/26/2017",21070.15,21092.82,21050.49,21080.28,-0.0126642618798692
"1427","5/25/2017",21062.96,21112.32,21051.41,21082.95,0.335658624756227
"1428","5/24/2017",20949.21,21022.82,20933.58,21012.42,0.355861688200964
"1429","5/23/2017",20908.67,20961.14,20896.22,20937.91,0.206175403197815
"1430","5/22/2017",20867.77,20914.26,20860.16,20894.83,0.43254358120515
"1431","5/19/2017",20698.28,20857.13,20687.94,20804.84,0.686346913471505
"1432","5/18/2017",20579.65,20759.2,20553.45,20663.02,0.272189986572479
"1433","5/17/2017",20846.17,20846.17,20601.08,20606.93,-1.77704691428639
"1434","5/16/2017",20984.48,21033.53,20932.88,20979.75,-0.0104375477196041
"1435","5/15/2017",20923.63,21000.83,20923.63,20981.94,0.408343745708027
"1436","5/12/2017",20893.19,20916.1,20869.74,20896.61,-0.109037439852528
"1437","5/11/2017",20925.72,20933.36,20798.9,20919.42,-0.11311596033255
"1438","5/10/2017",20958.49,20976.28,20884.15,20943.11,-0.155751061462307
"1439","5/9/2017",21022.28,21046.85,20938.04,20975.78,-0.173707946020137
"1440","5/8/2017",20991.26,21017.89,20971.05,21012.28,0.0254201706674087
"1441","5/5/2017",20929.04,21006.94,20905,21006.94,0.264754692630147
"1442","5/4/2017",20987.83,20990.79,20847.95,20951.47,-0.0306805548265823
"1443","5/3/2017",20915,20972.74,20874.18,20957.9,0.0382340909665971
"1444","5/2/2017",20941.19,20960.92,20904.06,20949.89,0.174194035802781
"1445","5/1/2017",20962.73,20976.62,20898.38,20913.46,-0.129175459432455
"1446","4/28/2017",20987.39,20987.76,20926.75,20940.51,-0.194553920080392
"1447","4/27/2017",20991.12,21005.8,20935.8,20981.33,0.029749574376089
"1448","4/26/2017",21009.95,21070.9,20972.27,20975.09,-0.10016136314709
"1449","4/25/2017",20915.51,21026.97,20909.38,20996.12,1.1184320471742
"1450","4/24/2017",20723.59,20792.2,20723.59,20763.89,1.05184214727056
"1451","4/21/2017",20578.1,20601.4,20505.33,20547.76,-0.150398154208892
"1452","4/20/2017",20406.68,20629.78,20406.68,20578.71,0.853831681164281
"1453","4/19/2017",20503.52,20546.69,20379.55,20404.49,-0.57880611676105
"1454","4/18/2017",20561.39,20600.12,20462.28,20523.28,-0.550663568013053
"1455","4/17/2017",20484.75,20644.41,20484.75,20636.92,0.897999095498262
"1456","4/13/2017",20561.69,20612.27,20453.25,20453.25,-0.673130062073074
"1457","4/12/2017",20637.95,20642.54,20553.03,20591.86,-0.287826916465301
"1458","4/11/2017",20644.32,20660.03,20512.56,20651.3,-0.0325297390553459
"1459","4/10/2017",20668.22,20750.33,20614.86,20658.02,0.00929507506258147
"1460","4/7/2017",20647.81,20726.07,20606.95,20656.1,-0.033151123145544
"1461","4/6/2017",20653.77,20746.46,20612.17,20662.95,0.0716771236163979
"1462","4/5/2017",20745.06,20887.5,20639.55,20648.15,-0.198605652020085
"1463","4/4/2017",20634.94,20701.29,20605.3,20689.24,0.189005341834308
"1464","4/3/2017",20665.17,20692.34,20517.82,20650.21,-0.0629621133589152
"1465","3/31/2017",20700.34,20722.59,20660.68,20663.22,-0.314880630475256
"1466","3/30/2017",20662.79,20753.78,20643.6,20728.49,0.334812568855131
"1467","3/29/2017",20675.75,20684.73,20625.03,20659.32,-0.203753351206436
"1468","3/28/2017",20542.14,20735.61,20520.1,20701.5,0.732422492747307
"1469","3/27/2017",20488.35,20578.46,20412.8,20550.98,-0.222074194337747
"1470","3/24/2017",20674.45,20718.33,20529.67,20596.72,-0.289786595845007
"1471","3/23/2017",20645.07,20757.89,20618.62,20656.58,-0.022844641915066
"1472","3/22/2017",20640.42,20686.21,20578.95,20661.3,-0.0324656316694211
"1473","3/21/2017",20956.33,20970.04,20653.26,20668.01,-1.13771928062276
"1474","3/20/2017",20916.27,20955.45,20885.7,20905.86,-0.0418845764350411
"1475","3/17/2017",20965.37,20980.51,20911.07,20914.62,-0.0952014731627873
"1476","3/16/2017",20969.27,21000.11,20893.5,20934.55,-0.0742239893842954
"1477","3/15/2017",20874.78,20977.47,20859.6,20950.1,0.540999175999656
"1478","3/14/2017",20848.6,20874,20786.31,20837.37,-0.21123981633486
"1479","3/13/2017",20899.28,20926.06,20845.71,20881.48,-0.102856147783713
"1480","3/10/2017",20919.01,20940.29,20827.66,20902.98,0.214735794428955
"1481","3/9/2017",20864.32,20900.57,20777.16,20858.19,0.0117953195596564
"1482","3/8/2017",20940.44,20951.44,20835.58,20855.73,-0.329896256874625
"1483","3/7/2017",20934.89,20970.54,20901.26,20924.76,-0.141164073886373
"1484","3/6/2017",20955.71,20986.43,20912.11,20954.34,-0.244552552615451
"1485","3/3/2017",21008.75,21039.96,20953.86,21005.71,0.013045774002429
"1486","3/2/2017",21128.91,21129.2,20996.61,21002.97,-0.533161579973044
"1487","3/1/2017",20957.29,21169.11,20957.29,21115.55,1.45736355144856
"1488","2/28/2017",20833.88,20841.24,20781.21,20812.24,-0.120936161063917
"1489","2/27/2017",20808.71,20851.33,20774.76,20837.44,0.0753058338968478
"1490","2/24/2017",20751.91,20821.76,20733.95,20821.76,0.0549727250710162
"1491","2/23/2017",20817.21,20840.7,20746.41,20810.32,0.167119120506754
"1492","2/22/2017",20715.41,20781.59,20692.39,20775.6,0.157161452056108
"1493","2/21/2017",20663.43,20757.64,20663.37,20743,0.576753838358619
"1494","2/17/2017",20564.13,20624.05,20532.61,20624.05,0.0207567785673596
"1495","2/16/2017",20627.31,20639.87,20556.83,20619.77,0.0383759641293889
"1496","2/15/2017",20504.27,20620.45,20496.03,20611.86,0.524033610330659
"1497","2/14/2017",20374.22,20504.41,20374.02,20504.41,0.451936492757258
"1498","2/13/2017",20338.54,20441.48,20322.95,20412.16,0.704461954170262
"1499","2/10/2017",20211.23,20298.21,20204.76,20269.37,0.480706311594047
"1500","2/9/2017",20061.73,20206.36,20061.73,20172.4,0.588700500739497
"1501","2/8/2017",20049.29,20068.28,20015.33,20054.34,-0.178942165593432
"1502","2/7/2017",20107.62,20155.35,20068.68,20090.29,0.18885501101614
"1503","2/6/2017",20025.61,20094.95,20002.81,20052.42,-0.0948610614275238
"1504","2/3/2017",19964.21,20081.48,19964.21,20071.46,0.938148575980476
"1505","2/2/2017",19858.34,19922.75,19831.09,19884.91,-0.0303153093820545
"1506","2/1/2017",19923.81,19967.73,19845.99,19890.94,0.135168537798603
"1507","1/31/2017",19913.16,19918.17,19784.77,19864.09,-0.535973678004203
"1508","1/30/2017",20028.62,20028.62,19870.39,19971.13,-0.610387891178254
"1509","1/27/2017",20103.36,20115.97,20072.64,20093.78,-0.0354710309135309
"1510","1/26/2017",20076.25,20125.58,20067.53,20100.91,0.161446963426789
"1511","1/25/2017",19994.48,20082,19994.48,20068.51,0.782414849611124
"1512","1/24/2017",19794.68,19949.24,19786.71,19912.71,0.570004318214535
"1513","1/23/2017",19794.79,19833.98,19732.36,19799.85,-0.138193647631424
"1514","1/20/2017",19795.06,19843.94,19759.14,19827.25,0.480681518720473
"1515","1/19/2017",19813.55,19824.14,19677.94,19732.4,-0.36516547570478
"1516","1/18/2017",19822.73,19828.2,19739,19804.72,-0.111213273770762
"1517","1/17/2017",19848.82,19882.99,19775.35,19826.77,-0.296494018575125
"1518","1/13/2017",19912.54,19952.03,19849.38,19885.73,-0.0264943944497533
"1519","1/12/2017",19926.21,19929.29,19770.47,19891,-0.317124947630277
"1520","1/11/2017",19887.38,19973.42,19833.16,19954.28,0.497342553938374
"1521","1/10/2017",19876.35,19957.12,19836.03,19855.53,-0.160151814869541
"1522","1/9/2017",19931.41,19943.78,19887.38,19887.38,-0.382792855067664
"1523","1/6/2017",19906.96,19999.63,19834.08,19963.8,0.324182420578817
"1524","1/5/2017",19924.56,19948.6,19811.12,19899.29,-0.214971698151048
"1525","1/4/2017",19890.94,19956.14,19878.83,19942.16,0.303796042201503
"1526","1/3/2017",19872.86,19938.53,19775.93,19881.76,0.602957100786333
"1527","12/30/2016",19833.17,19852.55,19718.67,19762.6,-0.288499670531158
"1528","12/29/2016",19835.46,19878.44,19788.94,19819.78,-0.0700828086366295
"1529","12/28/2016",19964.31,19981.11,19827.31,19833.68,-0.558334302663723
"1530","12/27/2016",19943.46,19980.24,19939.8,19945.04,0.0563364454662684
"1531","12/23/2016",19908.61,19934.15,19899.06,19933.81,0.0749540134786709
"1532","12/22/2016",19922.68,19933.83,19882.19,19918.88,-0.115735865481618
"1533","12/21/2016",19968.97,19986.56,19941.96,19941.96,-0.163507491006086
"1534","12/20/2016",19920.59,19987.63,19920.42,19974.62,0.460492499645415
"1535","12/19/2016",19836.66,19917.78,19832.95,19883.06,0.199814447214473
"1536","12/16/2016",19909.01,19923.17,19821,19843.41,-0.0444786079555846
"1537","12/15/2016",19811.5,19951.29,19811.5,19852.24,0.301679472002835
"1538","12/14/2016",19876.13,19966.43,19748.67,19792.53,-0.596046146869027
"1539","12/13/2016",19852.21,19953.75,19846.45,19911.21,0.579801509666131
"1540","12/12/2016",19770.2,19824.59,19747.74,19796.43,0.200335579811568
"1541","12/9/2016",19631.35,19757.74,19623.19,19756.85,0.724146703434788
"1542","12/8/2016",19559.94,19664.97,19527.83,19614.81,0.333459166981263
"1543","12/7/2016",19241.99,19558.42,19229.83,19549.62,1.54707772476104
"1544","12/6/2016",19219.91,19255.89,19184.74,19251.78,0.184947731710247
"1545","12/5/2016",19244.35,19274.85,19186.73,19216.24,0.239014064376281
"1546","12/2/2016",19161.25,19196.14,19141.18,19170.42,-0.11207835793483
"1547","12/1/2016",19149.2,19214.3,19138.79,19191.93,0.357412158183763
"1548","11/30/2016",19135.64,19225.29,19123.38,19123.58,0.0103547820266254
"1549","11/29/2016",19064.07,19144.4,19062.22,19121.6,0.12409741385177
"1550","11/28/2016",19122.14,19138.72,19072.25,19097.9,-0.283205949831183
"1551","11/25/2016",19093.72,19152.14,19093.72,19152.14,0.361365348961751
"1552","11/23/2016",19015.52,19083.76,19000.38,19083.18,0.311766217914658
"1553","11/22/2016",18970.39,19043.9,18962.82,19023.87,0.354386762667957
"1554","11/21/2016",18898.68,18960.76,18883.1,18956.69,0.470427863575911
"1555","11/18/2016",18905.33,18915.74,18853.83,18867.93,-0.189855806921561
"1556","11/17/2016",18866.22,18904.03,18845.27,18903.82,0.189101840456984
"1557","11/16/2016",18909.85,18909.85,18825.89,18868.14,-0.290227901829841
"1558","11/15/2016",18858.21,18925.26,18806.06,18923.06,0.288149309782516
"1559","11/14/2016",18876.77,18934.05,18815.75,18868.69,0.111578837903479
"1560","11/11/2016",18781.65,18855.78,18736.96,18847.66,0.211507091708363
"1561","11/10/2016",18603.14,18873.66,18603.14,18807.88,1.17371510767529
"1562","11/9/2016",18317.26,18650.06,18252.55,18589.69,1.40159081512091
"1563","11/8/2016",18251.38,18400.5,18200.75,18332.74,0.400556419636811
"1564","11/7/2016",17994.64,18263.3,17994.64,18259.6,2.0757725169776
"1565","11/4/2016",17928.35,17986.76,17883.56,17888.28,-0.236410574730333
"1566","11/3/2016",17978.75,18006.96,17904.07,17930.67,-0.161306128630647
"1567","11/2/2016",18017.72,18044.15,17931.89,17959.64,-0.429448192891314
"1568","11/1/2016",18158.24,18177.01,17940.84,18037.1,-0.580517924290143
"1569","10/31/2016",18176.6,18193.68,18130.58,18142.42,-0.103352258304662
"1570","10/28/2016",18193.79,18257.06,18094.97,18161.19,-0.0467261944073952
"1571","10/27/2016",18234.81,18253.2,18149.2,18169.68,-0.162918085446011
"1572","10/26/2016",18103.8,18236.04,18062.3,18199.33,0.165444181301733
"1573","10/25/2016",18206.52,18241.69,18151.7,18169.27,-0.295011312608268
"1574","10/24/2016",18197.14,18275.04,18191.18,18223.03,0.426106225658846
"1575","10/21/2016",18152.63,18168.76,18049.77,18145.71,-0.0916181000806582
"1576","10/20/2016",18161.87,18249.05,18129.07,18162.35,-0.221231888596259
"1577","10/19/2016",18178.21,18252.2,18169.25,18202.62,0.223984882672227
"1578","10/18/2016",18145.06,18225.8,18129.45,18161.94,0.417661889596588
"1579","10/17/2016",18135.85,18162.28,18063.02,18086.4,-0.286574655509475
"1580","10/14/2016",18177.35,18261.11,18138.38,18138.38,0.217913314260406
"1581","10/13/2016",18088.32,18137.7,17959.95,18098.94,-0.249446103989165
"1582","10/12/2016",18132.63,18193.96,18082.09,18144.2,0.0857206213807357
"1583","10/11/2016",18308.43,18312.33,18061.96,18128.66,-1.09323783460564
"1584","10/10/2016",18282.95,18399.96,18282.95,18329.04,0.485458449855236
"1585","10/7/2016",18295.35,18319.73,18149.35,18240.49,-0.153324027697941
